region,fecha,año,mes,dia,temp_media_c,temp_max_c,temp_min_c,precipitacion_mm,humedad_pct,viento_kmh,fase_enos
Caribe Sur,3/6/2024,2024,3,6,26.3,30,23.2,2.7,85,3.2,El Niño
Caribe Sur,3/7/2024,2024,3,7,26.3,29.7,23.2,2.7,85,3.6,El Niño
Caribe Sur,3/8/2024,2024,3,8,26.1,29.2,23.1,1.4,85,4.1,El Niño
Caribe Sur,3/9/2024,2024,3,9,26.4,31.5,22.9,0,81,4.1,El Niño
Caribe Sur,3/10/2024,2024,3,10,25.8,31.2,21,0.8,84,4.8,El Niño
Caribe Sur,3/11/2024,2024,3,11,25.8,31.2,22.6,2.2,85,6,El Niño
Caribe Sur,3/12/2024,2024,3,12,24.9,29.5,22.1,6.3,89,4.2,El Niño
Caribe Sur,3/13/2024,2024,3,13,25.3,30.2,21.5,0.7,86,4.6,El Niño
Caribe Sur,3/14/2024,2024,3,14,25.2,29.5,21.9,4.7,91,4.3,El Niño
Caribe Sur,3/15/2024,2024,3,15,26,29.6,23.5,3,89,4.2,El Niño
Caribe Sur,3/16/2024,2024,3,16,26,30.1,23.1,4.6,90,4.1,El Niño
Caribe Sur,3/17/2024,2024,3,17,25.8,29.3,23.5,5.4,92,3.1,El Niño
Caribe Sur,3/18/2024,2024,3,18,26,29.7,22.9,2.2,89,4.2,El Niño
Caribe Sur,3/19/2024,2024,3,19,26.4,31.2,23.5,3.7,87,4.9,El Niño
Caribe Sur,3/20/2024,2024,3,20,26.4,31.5,21,0.4,81,6.7,El Niño
Caribe Sur,3/21/2024,2024,3,21,25.8,30.7,22.5,1.9,88,4.9,El Niño
Caribe Sur,3/22/2024,2024,3,22,26.2,30.6,22,0.3,84,4.1,El Niño
Caribe Sur,3/23/2024,2024,3,23,26.5,31.1,22.5,0.1,84,4.1,El Niño
Caribe Sur,3/24/2024,2024,3,24,26.5,31.8,21.6,0.1,83,4.2,El Niño
Caribe Sur,3/25/2024,2024,3,25,26.8,32,22.1,0,80,4,El Niño
Caribe Sur,3/26/2024,2024,3,26,26.9,31.6,22.8,0.1,86,5,El Niño
Caribe Sur,3/27/2024,2024,3,27,26.7,31.3,22.9,2.5,87,3.8,El Niño
Caribe Sur,3/28/2024,2024,3,28,26.8,31.6,22.5,0.2,86,3.3,El Niño
Caribe Sur,3/29/2024,2024,3,29,26.3,31.4,22.5,0.4,78,7.3,El Niño
Caribe Sur,3/30/2024,2024,3,30,25.5,31.7,20.2,0,75,5.8,El Niño
Caribe Sur,3/31/2024,2024,3,31,25.7,32.6,20,0,75,4.7,El Niño
Caribe Sur,4/1/2024,2024,4,1,25.4,31.2,20.5,0,74,4.8,El Niño
Caribe Sur,4/2/2024,2024,4,2,25.6,31.1,19.6,0,74,5.3,El Niño
Caribe Sur,4/3/2024,2024,4,3,27,31.1,23,0.2,77,4.9,El Niño
Caribe Sur,4/4/2024,2024,4,4,26.8,31.3,22.5,1.2,81,4.4,El Niño
Caribe Sur,4/5/2024,2024,4,5,27.2,32,23.1,1.5,79,5.8,El Niño
Caribe Sur,4/6/2024,2024,4,6,25.1,27,23.8,32.8,91,5.9,El Niño
Caribe Sur,4/7/2024,2024,4,7,25.6,30,23.4,9.1,89,4.8,El Niño
Caribe Sur,4/8/2024,2024,4,8,26,30.9,22.5,6.5,86,5.4,El Niño
Caribe Sur,4/9/2024,2024,4,9,25.4,30,22.6,16.7,92,5.3,El Niño
Caribe Sur,4/10/2024,2024,4,10,26.3,29.5,23.8,2.4,89,5.2,El Niño
Caribe Sur,4/11/2024,2024,4,11,26.4,30.8,23.1,8,89,4.8,El Niño
Caribe Sur,4/12/2024,2024,4,12,25.4,30,22.1,27.5,89,7.9,El Niño
Caribe Sur,4/13/2024,2024,4,13,25.5,30.2,21.5,6.2,84,5.8,El Niño
Caribe Sur,4/14/2024,2024,4,14,25.6,30.9,20.3,0,81,6.6,El Niño
Caribe Sur,4/15/2024,2024,4,15,24.5,30.8,18.4,3,83,4.3,El Niño
Caribe Sur,4/16/2024,2024,4,16,25.7,31,20.5,0,82,4.5,El Niño
Caribe Sur,4/17/2024,2024,4,17,26.2,32.8,20.5,0,80,3.6,El Niño
Caribe Sur,4/18/2024,2024,4,18,26.4,31.4,21.8,0.2,81,3.7,El Niño
Caribe Sur,4/19/2024,2024,4,19,26.7,32,21.5,0,79,3.9,El Niño
Caribe Sur,4/20/2024,2024,4,20,26.3,31.2,22,0.4,83,4,El Niño
Caribe Sur,4/21/2024,2024,4,21,26.1,30.8,22.9,7.1,87,2.9,El Niño
Caribe Sur,4/22/2024,2024,4,22,25.9,30.1,23.4,2.7,90,3.5,El Niño
Caribe Sur,4/23/2024,2024,4,23,26.2,30.7,22.5,1.5,85,4.1,El Niño
Caribe Sur,4/24/2024,2024,4,24,25.8,30.2,22.8,29.4,89,4.6,El Niño
Caribe Sur,4/25/2024,2024,4,25,25.3,30.2,22.1,32,90,5.4,El Niño
Caribe Sur,4/26/2024,2024,4,26,24.9,27.1,22.9,29.6,94,4.6,El Niño
Caribe Sur,4/27/2024,2024,4,27,25.5,29,23.1,3,89,5.2,El Niño
Caribe Sur,4/28/2024,2024,4,28,25.8,29.3,23.5,1.9,89,3.3,El Niño
Caribe Sur,4/29/2024,2024,4,29,26.2,30.1,22.9,3.4,89,3.5,El Niño
Caribe Sur,4/30/2024,2024,4,30,26.5,30.4,23,1.2,87,3.4,El Niño
Caribe Sur,5/1/2024,2024,5,1,26.6,30.9,22.5,0.7,86,3.9,Neutro
Caribe Sur,5/2/2024,2024,5,2,27.3,31.4,23,0.2,81,4.1,Neutro
Caribe Sur,5/3/2024,2024,5,3,27.2,31.5,23.4,0.3,81,3.2,Neutro
Caribe Sur,5/4/2024,2024,5,4,27.3,31.9,24.1,1,80,3.4,Neutro
Caribe Sur,5/5/2024,2024,5,5,26.7,30,23.4,2.1,84,3.7,Neutro
Caribe Sur,5/6/2024,2024,5,6,27.5,32.4,23.6,0,77,4,Neutro
Caribe Sur,5/7/2024,2024,5,7,26.5,31,22.5,1.9,85,3.7,Neutro
Caribe Sur,5/8/2024,2024,5,8,26,28.6,24.2,16.6,94,4,Neutro
Caribe Sur,5/9/2024,2024,5,9,26.8,29.9,24,12.9,91,3.6,Neutro
Caribe Sur,5/10/2024,2024,5,10,27.2,31,24.1,8.7,87,5.2,Neutro
Caribe Sur,5/11/2024,2024,5,11,26.5,29.6,24,11.7,91,3.9,Neutro
Caribe Sur,5/12/2024,2024,5,12,27.3,31.2,24.6,0.5,87,3.1,Neutro
Caribe Sur,5/13/2024,2024,5,13,26,28.5,24,25.9,94,4.3,Neutro
Caribe Sur,5/14/2024,2024,5,14,26.6,30,24,1.6,88,4,Neutro
Caribe Sur,5/15/2024,2024,5,15,26.6,29.6,23.9,3,89,3.6,Neutro
Caribe Sur,5/16/2024,2024,5,16,26.5,29.9,24,5.2,91,3,Neutro
Caribe Sur,5/17/2024,2024,5,17,26.9,31.8,23.8,3.8,88,3.5,Neutro
Caribe Sur,5/18/2024,2024,5,18,26.9,31.6,23.5,6.4,90,3.1,Neutro
Caribe Sur,5/19/2024,2024,5,19,26.5,30.6,23.6,9.7,89,4.6,Neutro
Caribe Sur,5/20/2024,2024,5,20,26.7,31.1,24,18,92,3.5,Neutro
Caribe Sur,5/21/2024,2024,5,21,26.9,30.9,23.8,2,87,4.4,Neutro
Caribe Sur,5/22/2024,2024,5,22,26.5,30.3,23.2,5,89,4.4,Neutro
Caribe Sur,5/23/2024,2024,5,23,27.3,32.8,23.3,0.5,86,3.6,Neutro
Caribe Sur,5/24/2024,2024,5,24,27.3,31.2,24.6,0.4,86,3.5,Neutro
Caribe Sur,5/25/2024,2024,5,25,27.3,31.8,24,0.3,87,4.1,Neutro
Caribe Sur,5/26/2024,2024,5,26,27.3,31.6,24,3.1,87,3.1,Neutro
Caribe Sur,5/27/2024,2024,5,27,26.9,32.1,23,1.4,86,4,Neutro
Caribe Sur,5/28/2024,2024,5,28,25.8,28.5,23.8,5.4,88,7.7,Neutro
Caribe Sur,5/29/2024,2024,5,29,26.2,30.9,23.7,12.4,88,5.2,Neutro
Caribe Sur,5/30/2024,2024,5,30,25.9,29.7,23.4,20.9,91,3.7,Neutro
Caribe Sur,5/31/2024,2024,5,31,25.6,28,22.7,6.6,91,6.6,Neutro
Caribe Sur,6/1/2024,2024,6,1,27,30.1,24,1.8,86,6.4,Neutro
Caribe Sur,6/2/2024,2024,6,2,27.2,31.5,23.8,6.7,88,5.7,Neutro
Caribe Sur,6/3/2024,2024,6,3,26.1,28.9,23.5,34.9,91,5.6,Neutro
Caribe Sur,6/4/2024,2024,6,4,26.9,32,24.2,20.1,90,3.7,Neutro
Caribe Sur,6/5/2024,2024,6,5,25.6,27.5,23.8,18.3,96,2.3,Neutro
Caribe Sur,6/6/2024,2024,6,6,26.3,30.2,23.7,20,92,2.9,Neutro
Caribe Sur,6/7/2024,2024,6,7,26.7,30.9,24.3,19,90,2.8,Neutro
Caribe Sur,6/8/2024,2024,6,8,26.7,30.7,23.4,7.1,90,3.3,Neutro
Caribe Sur,6/9/2024,2024,6,9,26.6,29.7,23.5,5.6,90,3.6,Neutro
Caribe Sur,6/10/2024,2024,6,10,26.7,30.4,23.9,9.8,88,3.7,Neutro
Caribe Sur,6/11/2024,2024,6,11,26.8,31.5,23.2,5.6,87,3.9,Neutro
Caribe Sur,6/12/2024,2024,6,12,26.3,30,23.8,10.4,89,4.4,Neutro
Caribe Sur,6/13/2024,2024,6,13,26.5,29.8,23.6,10.3,90,3.5,Neutro
Caribe Sur,6/14/2024,2024,6,14,25.4,29.7,23.5,25.6,94,4,Neutro
Caribe Sur,6/15/2024,2024,6,15,25,27.1,23.5,11.8,94,3.1,Neutro
Caribe Sur,6/16/2024,2024,6,16,25.6,29,23.4,1.4,92,3.9,Neutro
Caribe Sur,6/17/2024,2024,6,17,26.5,30,23.3,5.1,89,3,Neutro
Caribe Sur,6/18/2024,2024,6,18,26,30,23.5,2.7,91,3.5,Neutro
Caribe Sur,6/19/2024,2024,6,19,24.8,27.8,23,23,96,3,Neutro
Caribe Sur,6/20/2024,2024,6,20,25,28.4,22.2,4.9,93,2.8,Neutro
Caribe Sur,6/21/2024,2024,6,21,25.9,30.4,22.9,5.1,91,3,Neutro
Caribe Sur,6/22/2024,2024,6,22,25.1,29.2,22.4,22.1,93,3.4,Neutro
Caribe Sur,6/23/2024,2024,6,23,26.2,30.5,22.6,1.1,89,3.6,Neutro
Caribe Sur,6/24/2024,2024,6,24,26.4,30.6,23.6,4.7,90,3,Neutro
Caribe Sur,6/25/2024,2024,6,25,25.5,29,22.9,16.8,94,3.7,Neutro
Caribe Sur,6/26/2024,2024,6,26,25.2,29.1,22.8,14.9,95,3.4,Neutro
Caribe Sur,6/27/2024,2024,6,27,25.7,30,22.9,9.5,92,3.7,Neutro
Caribe Sur,6/28/2024,2024,6,28,26.2,31,23.3,3.2,88,3.7,Neutro
Caribe Sur,6/29/2024,2024,6,29,26,30.6,23,12,89,5.3,Neutro
Caribe Sur,6/30/2024,2024,6,30,25.9,31.2,22.5,2.6,88,3.6,Neutro
Caribe Sur,7/1/2024,2024,7,1,26,30.6,23,18.2,87,4.5,Neutro
Caribe Sur,7/2/2024,2024,7,2,26.2,30.4,23.5,8.6,88,5.6,Neutro
Caribe Sur,7/3/2024,2024,7,3,25.5,29.6,22.6,4.4,89,3.8,Neutro
Caribe Sur,7/4/2024,2024,7,4,25.8,29.2,22.9,10.3,91,3.4,Neutro
Caribe Sur,7/5/2024,2024,7,5,26,29.5,23.5,3.1,90,2.5,Neutro
Caribe Sur,7/6/2024,2024,7,6,25.6,29.5,23,8.8,92,2.4,Neutro
Caribe Sur,7/7/2024,2024,7,7,26.4,30.6,23.5,2.8,88,3.2,Neutro
Caribe Sur,7/8/2024,2024,7,8,26.5,30.8,22.5,2.8,88,4.6,Neutro
Caribe Sur,7/9/2024,2024,7,9,25.7,29.8,23.4,8.2,91,4.4,Neutro
Caribe Sur,7/10/2024,2024,7,10,25.8,29.3,22.9,14.2,90,3.3,Neutro
Caribe Sur,7/11/2024,2024,7,11,24.9,29.2,22.9,20,93,5.6,Neutro
Caribe Sur,7/12/2024,2024,7,12,25.1,29.6,22.4,14.7,91,3.1,Neutro
Caribe Sur,7/13/2024,2024,7,13,25.5,29.1,22.5,10.6,90,4.4,Neutro
Caribe Sur,7/14/2024,2024,7,14,25.4,30.5,22.7,26.5,91,5.7,Neutro
Caribe Sur,7/15/2024,2024,7,15,24.8,27,22.8,27.2,96,5,Neutro
Caribe Sur,7/16/2024,2024,7,16,25.7,30.5,22.6,19.3,91,4.3,Neutro
Caribe Sur,7/17/2024,2024,7,17,26.3,31.6,22.6,27.3,88,4.6,Neutro
Caribe Sur,7/18/2024,2024,7,18,26.2,29.9,22.8,4.2,88,5.8,Neutro
Caribe Sur,7/19/2024,2024,7,19,25.4,28.8,22.9,30.3,94,3.5,Neutro
Caribe Sur,7/20/2024,2024,7,20,26.2,31.2,22.8,8.5,89,3.5,Neutro
Caribe Sur,7/21/2024,2024,7,21,26.4,30.8,23,3.3,87,4.9,Neutro
Caribe Sur,7/22/2024,2024,7,22,25.7,29.5,23.5,8.6,91,5,Neutro
Caribe Sur,7/23/2024,2024,7,23,24.5,26.6,22.7,33.8,95,3.5,Neutro
Caribe Sur,7/24/2024,2024,7,24,25.7,27.9,23.3,10.5,91,5.6,Neutro
Caribe Sur,7/25/2024,2024,7,25,25.7,30.1,23,20.2,90,6.8,Neutro
Caribe Sur,7/26/2024,2024,7,26,25.5,28.8,22.8,14.8,91,4.1,Neutro
Caribe Sur,7/27/2024,2024,7,27,25.9,30.8,23,6.2,90,5.1,Neutro
Caribe Sur,7/28/2024,2024,7,28,26.2,28.9,23.7,6.6,90,5.1,Neutro
Caribe Sur,7/29/2024,2024,7,29,24.9,27.5,23.2,15.5,94,5.9,Neutro
Caribe Sur,7/30/2024,2024,7,30,25.3,29,22.8,27.1,93,4.6,Neutro
Caribe Sur,7/31/2024,2024,7,31,25,27.6,22.9,7.7,94,4.1,Neutro
Caribe Sur,8/1/2024,2024,8,1,25.4,29.9,23,17.7,92,4.9,Neutro
Caribe Sur,8/2/2024,2024,8,2,25.6,29.5,22.5,1.2,90,4,Neutro
Caribe Sur,8/3/2024,2024,8,3,25.8,30.2,22.9,6.5,89,3.8,Neutro
Caribe Sur,8/4/2024,2024,8,4,26,31,22.2,1,87,3.5,Neutro
Caribe Sur,8/5/2024,2024,8,5,25.7,30.2,22.7,33.3,87,5.2,Neutro
Caribe Sur,8/6/2024,2024,8,6,24.7,27.4,22.4,26.7,93,6.3,Neutro
Caribe Sur,8/7/2024,2024,8,7,25.7,29.5,22.6,3.4,88,5.6,Neutro
Caribe Sur,8/8/2024,2024,8,8,25.8,30.4,23.3,3.4,90,4,Neutro
Caribe Sur,8/9/2024,2024,8,9,26.1,30.8,22.6,0.1,87,3.9,Neutro
Caribe Sur,8/10/2024,2024,8,10,26.5,31.3,22.2,1,83,4.4,Neutro
Caribe Sur,8/11/2024,2024,8,11,25.9,29.5,22,3.1,87,4.5,Neutro
Caribe Sur,8/12/2024,2024,8,12,25.7,30.5,22.9,3.4,91,3.4,Neutro
Caribe Sur,8/13/2024,2024,8,13,26.3,30.4,22.5,5.3,87,5.3,Neutro
Caribe Sur,8/14/2024,2024,8,14,26.2,31.2,22.9,6.7,88,4.7,Neutro
Caribe Sur,8/15/2024,2024,8,15,26.2,31.1,23,12.6,89,4.1,Neutro
Caribe Sur,8/16/2024,2024,8,16,26.4,30.4,22.7,1.1,88,3.4,Neutro
Caribe Sur,8/17/2024,2024,8,17,26.7,31.5,23.4,1.4,85,3.5,Neutro
Caribe Sur,8/18/2024,2024,8,18,26.4,30.2,23.2,2,89,4.8,Neutro
Caribe Sur,8/19/2024,2024,8,19,26.7,31.6,23,1.6,86,4.1,Neutro
Caribe Sur,8/20/2024,2024,8,20,25.2,29.4,22.8,23.5,92,5.1,Neutro
Caribe Sur,8/21/2024,2024,8,21,25.5,30.1,22.5,9.2,91,4,Neutro
Caribe Sur,8/22/2024,2024,8,22,24.9,28.2,22.9,24.3,93,5.1,Neutro
Caribe Sur,8/23/2024,2024,8,23,26.4,31.1,22.5,0.1,84,3.6,Neutro
Caribe Sur,8/24/2024,2024,8,24,25.8,29.8,22.2,1.9,87,3.2,Neutro
Caribe Sur,8/25/2024,2024,8,25,25.9,30.5,22.6,1.5,87,3.1,Neutro
Caribe Sur,8/26/2024,2024,8,26,25.4,28.4,22.7,1.4,90,3.6,Neutro
Caribe Sur,8/27/2024,2024,8,27,25.7,29.4,22.5,1.2,89,4,Neutro
Caribe Sur,8/28/2024,2024,8,28,26.9,32.2,22.4,0.2,84,3.9,Neutro
Caribe Sur,8/29/2024,2024,8,29,26.7,31.5,23.1,2.7,84,3.7,Neutro
Caribe Sur,8/30/2024,2024,8,30,25.8,30.1,22.9,6.8,87,4.8,Neutro
Caribe Sur,8/31/2024,2024,8,31,25.9,29.7,23,0.5,89,4.5,Neutro
Caribe Sur,9/1/2024,2024,9,1,24.9,28.1,23,11,94,3,La Niña
Caribe Sur,9/2/2024,2024,9,2,26.5,30.5,22.8,1.3,88,3.6,La Niña
Caribe Sur,9/3/2024,2024,9,3,25.5,28.9,22.8,3.3,92,3.6,La Niña
Caribe Sur,9/4/2024,2024,9,4,26.4,30.9,23,1.7,88,3.1,La Niña
Caribe Sur,9/5/2024,2024,9,5,26.4,31.5,22.4,6.2,89,3.5,La Niña
Caribe Sur,9/6/2024,2024,9,6,26.1,29.2,23.6,5.1,92,3.8,La Niña
Caribe Sur,9/7/2024,2024,9,7,25.9,29.4,23,5.5,93,3.4,La Niña
Caribe Sur,9/8/2024,2024,9,8,25.6,28,23.2,27.1,93,4.4,La Niña
Caribe Sur,9/9/2024,2024,9,9,25.2,29.6,23,25.3,94,3.9,La Niña
Caribe Sur,9/10/2024,2024,9,10,26,30,22.5,7,89,4.2,La Niña
Caribe Sur,9/11/2024,2024,9,11,26.5,30.9,23.7,2.1,88,3.1,La Niña
Caribe Sur,9/12/2024,2024,9,12,26.1,30.9,23.8,1.2,90,3.3,La Niña
Caribe Sur,9/13/2024,2024,9,13,26.8,31.3,23.6,1.6,86,3.9,La Niña
Caribe Sur,9/14/2024,2024,9,14,27.1,31.5,23.2,0.4,85,4.3,La Niña
Caribe Sur,9/15/2024,2024,9,15,27,31.8,23.3,3,85,4.1,La Niña
Caribe Sur,9/16/2024,2024,9,16,26,29.5,23.8,12.1,92,3.2,La Niña
Caribe Sur,9/17/2024,2024,9,17,26.4,29.3,23.5,4.5,88,5.4,La Niña
Caribe Sur,9/18/2024,2024,9,18,26.9,30.3,23.5,0.6,90,4.2,La Niña
Caribe Sur,9/19/2024,2024,9,19,25.7,29,23.6,16.8,94,3.5,La Niña
Caribe Sur,9/20/2024,2024,9,20,25.8,28.9,23.3,2.8,93,2.6,La Niña
Caribe Sur,9/21/2024,2024,9,21,25.7,29.5,23.1,47.6,92,3,La Niña
Caribe Sur,9/22/2024,2024,9,22,26.6,30,22.8,7.4,89,3.3,La Niña
Caribe Sur,9/23/2024,2024,9,23,26.5,30.6,24.2,10,89,2.8,La Niña
Caribe Sur,9/24/2024,2024,9,24,26.5,30.9,24.2,9.2,91,2.8,La Niña
Caribe Sur,9/25/2024,2024,9,25,26.2,31.5,22.6,16.6,91,3.5,La Niña
Caribe Sur,9/26/2024,2024,9,26,26.7,31.4,23,0.2,85,4.2,La Niña
Caribe Sur,9/27/2024,2024,9,27,26.4,31,23.5,0,81,3.5,La Niña
Caribe Sur,9/28/2024,2024,9,28,26.3,30.5,23,9.4,87,3.1,La Niña
Caribe Sur,9/29/2024,2024,9,29,25.6,29.7,23,16.6,91,3,La Niña
Caribe Sur,9/30/2024,2024,9,30,24.7,27,23.2,17,96,3.9,La Niña
Caribe Sur,10/1/2024,2024,10,1,25.2,29.5,22.4,15,92,3.5,La Niña
Caribe Sur,10/2/2024,2024,10,2,25.5,30.2,22.6,6.7,91,3.1,La Niña
Caribe Sur,10/3/2024,2024,10,3,26,30.5,23.2,1.7,89,2.5,La Niña
Caribe Sur,10/4/2024,2024,10,4,26.4,30.8,23,3.6,89,3.2,La Niña
Caribe Sur,10/5/2024,2024,10,5,26.2,31.2,21.9,5.6,87,3.4,La Niña
Caribe Sur,10/6/2024,2024,10,6,26.3,31.1,23.4,4.3,87,2.8,La Niña
Caribe Sur,10/7/2024,2024,10,7,26.1,30.9,22,2.4,88,2.8,La Niña
Caribe Sur,10/8/2024,2024,10,8,25.6,30.2,23.1,16.3,94,3.2,La Niña
Caribe Sur,10/9/2024,2024,10,9,26.3,29.6,23.8,12,89,2.1,La Niña
Caribe Sur,10/10/2024,2024,10,10,25.2,28.3,23.5,8.1,92,3.1,La Niña
Caribe Sur,10/11/2024,2024,10,11,24.6,28.7,22.9,14.3,93,4.7,La Niña
Caribe Sur,10/12/2024,2024,10,12,24.7,28.6,21.5,6.4,93,4.6,La Niña
Caribe Sur,10/13/2024,2024,10,13,24.7,27.8,22.1,17.1,92,6.6,La Niña
Caribe Sur,10/14/2024,2024,10,14,25.6,29.9,22.9,8.9,90,6,La Niña
Caribe Sur,10/15/2024,2024,10,15,24.8,27.2,23,20.5,94,4.4,La Niña
Caribe Sur,10/16/2024,2024,10,16,24.9,28.5,22.2,9.8,93,3.8,La Niña
Caribe Sur,10/17/2024,2024,10,17,26.2,30.7,22.8,0.6,87,3.3,La Niña
Caribe Sur,10/18/2024,2024,10,18,26,29.8,23.5,21.4,89,2.8,La Niña
Caribe Sur,10/19/2024,2024,10,19,25.7,30.6,22.9,12.5,92,3.8,La Niña
Caribe Sur,10/20/2024,2024,10,20,24.9,29.5,22,6.9,93,3,La Niña
Caribe Sur,10/21/2024,2024,10,21,25.3,30.5,21.5,3.6,89,3.1,La Niña
Caribe Sur,10/22/2024,2024,10,22,25.7,30,22.3,6.2,89,2.5,La Niña
Caribe Sur,10/23/2024,2024,10,23,26.1,30.8,22.5,2,86,3.4,La Niña
Caribe Sur,10/24/2024,2024,10,24,26.1,30.2,23.5,5.4,86,5.2,La Niña
Caribe Sur,10/25/2024,2024,10,25,24.6,27.5,22.2,22.2,96,4.7,La Niña
Caribe Sur,10/26/2024,2024,10,26,24.6,27.6,22.4,47.4,95,5,La Niña
Caribe Sur,10/27/2024,2024,10,27,25.4,30.1,22.7,24.3,90,4.2,La Niña
Caribe Sur,10/28/2024,2024,10,28,24.3,26.5,23.1,20.9,92,4.5,La Niña
Caribe Sur,10/29/2024,2024,10,29,25.2,29,22.5,6.5,93,4.7,La Niña
Caribe Sur,10/30/2024,2024,10,30,24.2,26.2,22.9,11,97,4.7,La Niña
Caribe Sur,10/31/2024,2024,10,31,24.7,27.4,22.3,15.7,96,2.5,La Niña
Caribe Sur,11/1/2024,2024,11,1,25,29,22.5,28.1,93,3.1,La Niña
Caribe Sur,11/2/2024,2024,11,2,25.2,27.8,22.7,1.7,91,4.3,La Niña
Caribe Sur,11/3/2024,2024,11,3,25.2,29,23.2,7.2,92,3.4,La Niña
Caribe Sur,11/4/2024,2024,11,4,25.3,29.3,22.4,11.5,90,2.4,La Niña
Caribe Sur,11/5/2024,2024,11,5,26,30.9,23.1,11.3,89,2.9,La Niña
Caribe Sur,11/6/2024,2024,11,6,25.7,30,22.6,9.9,92,2.5,La Niña
Caribe Sur,11/7/2024,2024,11,7,25.5,29.4,22.4,2.5,92,3.4,La Niña
Caribe Sur,11/8/2024,2024,11,8,24.9,28.9,23.1,27.2,94,3.1,La Niña
Caribe Sur,11/9/2024,2024,11,9,24.9,27.4,22.8,8.7,92,2.3,La Niña
Caribe Sur,11/10/2024,2024,11,10,25.3,28.2,23.1,3.4,90,3.3,La Niña
Caribe Sur,11/11/2024,2024,11,11,24,26.4,22.6,22.8,97,1.9,La Niña
Caribe Sur,11/12/2024,2024,11,12,24,26.8,21.6,19,94,3.1,La Niña
Caribe Sur,11/13/2024,2024,11,13,24.9,28.8,22.8,1.8,90,2.6,La Niña
Caribe Sur,11/14/2024,2024,11,14,25.8,30.6,22.2,2.5,87,3,La Niña
Caribe Sur,11/15/2024,2024,11,15,25.9,30.9,22.4,0.1,87,2.9,La Niña
Caribe Sur,11/16/2024,2024,11,16,25.6,30.5,23,3.4,88,2.2,La Niña
Caribe Sur,11/17/2024,2024,11,17,25.3,30,21.9,2.2,91,3.2,La Niña
Caribe Sur,11/18/2024,2024,11,18,25.3,29.6,22.4,9.1,90,5.2,La Niña
Caribe Sur,11/19/2024,2024,11,19,25.5,30.1,21.9,1.9,88,3.1,La Niña
Caribe Sur,11/20/2024,2024,11,20,25.1,29,21.9,0.8,89,3.5,La Niña
Caribe Sur,11/21/2024,2024,11,21,25,30.1,21,1.1,89,3.5,La Niña
Caribe Sur,11/22/2024,2024,11,22,23.8,27.3,21.4,13.3,95,4.5,La Niña
Caribe Sur,11/23/2024,2024,11,23,23.4,25.9,21.7,86.4,95,7.1,La Niña
Caribe Sur,11/24/2024,2024,11,24,24.7,28.9,22,18.7,86,7.7,La Niña
Caribe Sur,11/25/2024,2024,11,25,25.1,28.8,21.2,3.2,89,7.4,La Niña
Caribe Sur,11/26/2024,2024,11,26,24.1,26.1,21.9,12.5,96,5.5,La Niña
Caribe Sur,11/27/2024,2024,11,27,24.1,26.8,22.6,20.3,97,5.9,La Niña
Caribe Sur,11/28/2024,2024,11,28,24.7,29.3,21.4,4.7,92,4.9,La Niña
Caribe Sur,11/29/2024,2024,11,29,25,29.5,22.5,1.2,91,5.1,La Niña
Caribe Sur,11/30/2024,2024,11,30,25.1,29,22.2,5.1,90,6.2,La Niña
Caribe Sur,12/1/2024,2024,12,1,24.6,28.8,22.8,35.7,91,6.8,La Niña
Caribe Sur,12/2/2024,2024,12,2,23.1,24.5,21.8,62.7,98,6.1,La Niña
Caribe Sur,12/3/2024,2024,12,3,23.1,25.7,21.3,59.2,97,6.8,La Niña
Caribe Sur,12/4/2024,2024,12,4,24,28.8,21.6,31,92,5.4,La Niña
Caribe Sur,12/5/2024,2024,12,5,23.6,27.9,21,9.7,93,5.5,La Niña
Caribe Sur,12/6/2024,2024,12,6,23.8,31.9,21.5,32.6,93,5.2,La Niña
Caribe Sur,12/7/2024,2024,12,7,24.9,30.6,20.4,10.7,86,4.7,La Niña
Caribe Sur,12/8/2024,2024,12,8,23.9,28.5,21.3,20.5,93,4.1,La Niña
Caribe Sur,12/9/2024,2024,12,9,24.7,29.8,21.6,8,90,5.3,La Niña
Caribe Sur,12/10/2024,2024,12,10,25.1,30.2,21.5,6.4,89,3.7,La Niña
Caribe Sur,12/11/2024,2024,12,11,25.2,31.4,21.2,13,86,5.5,La Niña
Caribe Sur,12/12/2024,2024,12,12,24,29.2,20.8,17.3,90,6.3,La Niña
Caribe Sur,12/13/2024,2024,12,13,23.9,28.4,20.8,16.7,92,6.1,La Niña
Caribe Sur,12/14/2024,2024,12,14,24.3,30.1,20.1,2.5,87,5,La Niña
Caribe Sur,12/15/2024,2024,12,15,24.3,29.8,19.2,1.3,82,6.5,La Niña
Caribe Sur,12/16/2024,2024,12,16,24.8,28.9,21.1,0.3,84,7.8,La Niña
Caribe Sur,12/17/2024,2024,12,17,24.6,29.7,20.2,0.7,89,4.1,La Niña
Caribe Sur,12/18/2024,2024,12,18,25.1,30.8,20.9,1.1,84,5.6,La Niña
Caribe Sur,12/19/2024,2024,12,19,24.2,27.8,22,21.8,94,6.1,La Niña
Caribe Sur,12/20/2024,2024,12,20,23.7,27,21.3,22.3,95,7.5,La Niña
Caribe Sur,12/21/2024,2024,12,21,23,25,21.7,78.9,98,6.2,La Niña
Caribe Sur,12/22/2024,2024,12,22,23.7,27.1,21.4,25.1,93,9.1,La Niña
